OverallPoF,,OverallPoF
0.0,45667,0.0
1.0,99665,1.0
0.0,31447,0.0
1.0,12125,1.0
1.0,34579,1.0
1.0,34140,1.0
1.0,60927,1.0
1.0,42650,1.0
1.0,57669,1.0
1.0,51232,1.0
0.0,16904,0.0
1.0,27495,1.0
1.0,36419,1.0
1.0,68136,1.0
0.0,79151,0.0
1.0,74729,1.0
1.0,85794,1.0
1.0,51520,1.0
0.0,13286,0.0
1.0,2722,1.0
1.0,74995,1.0
0.0,46623,0.0
1.0,74553,1.0
1.0,73899,1.0
1.0,60382,1.0
1.0,69605,1.0
0.0,61860,0.0
0.0,1748,0.0
0.0,68458,0.0
0.0,25202,0.0
1.0,5288,1.0
1.0,8175,1.0
0.0,316,0.0
0.0,9277,0.0
1.0,91064,1.0
1.0,91993,1.0
1.0,93691,1.0
1.0,91834,1.0
1.0,98516,1.0
1.0,30565,1.0
1.0,50875,1.0
1.0,49560,1.0
0.0,99875,0.0
1.0,27666,1.0
1.0,58079,1.0
0.0,94380,0.0
0.0,78972,0.0
0.0,82820,0.0
1.0,67167,1.0
1.0,30738,1.0
1.0,80111,1.0
0.0,85657,0.0
1.0,56362,1.0
0.0,17751,0.0
0.0,6692,0.0
1.0,51000,1.0
0.0,61729,0.0
0.0,22788,0.0
1.0,81905,1.0
1.0,63627,1.0
0.0,46261,0.0
1.0,69465,1.0
1.0,94586,1.0
0.0,62682,0.0
1.0,39001,1.0
0.0,89424,0.0
1.0,54523,1.0
1.0,54947,1.0
1.0,82536,1.0
1.0,91069,1.0
1.0,83994,1.0
0.0,9122,0.0
0.0,96145,0.0
0.0,17772,0.0
0.0,78514,0.0
0.0,9109,0.0
1.0,41830,1.0
1.0,67234,1.0
0.0,8718,0.0
1.0,5334,1.0
1.0,38714,1.0
1.0,53417,1.0
0.0,58034,0.0
0.0,89034,0.0
0.0,79459,0.0
1.0,66743,1.0
0.0,58002,0.0
0.0,34936,0.0
1.0,9951,1.0
0.0,66212,0.0
0.0,95151,0.0
1.0,54067,1.0
1.0,74232,1.0
0.0,24787,0.0
1.0,27856,1.0
1.0,2481,1.0
0.0,59908,0.0
1.0,706,1.0
1.0,72391,1.0
1.0,7357,1.0
0.0,71090,0.0
1.0,72771,1.0
1.0,53540,1.0
1.0,12550,1.0
0.0,14217,0.0
0.0,51865,0.0
1.0,34440,1.0
0.0,85319,0.0
0.0,27576,0.0
1.0,17273,1.0
1.0,25573,1.0
1.0,16077,1.0
1.0,692,1.0
1.0,78872,1.0
1.0,30349,1.0
1.0,2408,1.0
0.0,7652,0.0
1.0,34346,1.0
0.0,13818,0.0
0.0,69287,0.0
0.0,33263,0.0
1.0,97815,1.0
1.0,17382,1.0
1.0,54453,1.0
0.0,39895,0.0
0.0,95015,0.0
0.0,77271,0.0
1.0,52881,1.0
0.0,22059,0.0
1.0,66692,1.0
1.0,73269,1.0
1.0,32121,1.0
1.0,37028,1.0
1.0,17050,1.0
1.0,11177,1.0
0.0,29412,0.0
1.0,8781,1.0
1.0,30776,1.0
1.0,64806,1.0
1.0,89109,1.0
0.0,70834,0.0
0.0,54788,0.0
0.0,52137,0.0
0.0,49866,0.0
0.0,71888,0.0
0.0,4476,0.0
0.0,44319,0.0
0.0,20059,0.0
0.0,29909,0.0
0.0,98719,0.0
0.0,60720,0.0
0.0,13107,0.0
0.0,45449,0.0
1.0,96335,1.0
1.0,66966,1.0
1.0,36567,1.0
1.0,10178,1.0
1.0,91957,1.0
1.0,34401,1.0
0.0,64765,0.0
0.0,50547,0.0
0.0,28421,0.0
0.0,86524,0.0
0.0,37965,0.0
1.0,80644,1.0
0.0,71070,0.0
0.0,7091,0.0
0.0,12516,0.0
1.0,43745,1.0
0.0,87001,0.0
1.0,44259,1.0
1.0,32143,1.0
0.0,4400,0.0
0.0,50277,0.0
0.0,19259,0.0
0.0,2878,0.0
0.0,71526,0.0
0.0,11018,0.0
1.0,27466,1.0
1.0,73698,1.0
1.0,83397,1.0
0.0,87547,0.0
1.0,47561,1.0
1.0,98136,1.0
0.0,6355,0.0
0.0,18099,0.0
0.0,21016,0.0
1.0,46656,1.0
1.0,31428,1.0
0.0,73365,0.0
0.0,79677,0.0
0.0,94185,0.0
0.0,76344,0.0
1.0,93928,1.0
0.0,30558,0.0
0.0,31375,0.0
0.0,74826,0.0
0.0,25490,0.0
0.0,73522,0.0
1.0,31745,1.0
0.0,38666,0.0
1.0,10220,1.0
1.0,77066,1.0
1.0,5866,1.0
1.0,56668,1.0
0.0,51806,0.0
0.0,45085,0.0
1.0,6377,1.0
1.0,82673,1.0
1.0,68190,1.0
1.0,30590,1.0
0.0,6015,0.0
1.0,13214,1.0
1.0,64165,1.0
1.0,39206,1.0
0.0,13949,0.0
1.0,28688,1.0
0.0,84199,0.0
0.0,66000,0.0
1.0,17586,1.0
1.0,26273,1.0
0.0,44016,0.0
0.0,72346,0.0
0.0,68602,0.0
0.0,35338,0.0
1.0,60636,1.0
1.0,21369,1.0
0.0,1245,0.0
0.0,27085,0.0
0.0,49979,0.0
0.0,32654,0.0
1.0,62261,1.0
1.0,42768,1.0
0.0,24222,0.0
1.0,83055,1.0
0.0,35317,0.0
0.0,78423,0.0
1.0,84130,1.0
1.0,32035,1.0
0.0,73317,0.0
0.0,9914,0.0
1.0,17812,1.0
1.0,37142,1.0
1.0,59789,1.0
0.0,85851,0.0
0.0,27919,0.0
0.0,92146,0.0
0.0,35986,0.0
1.0,74356,1.0
0.0,39341,0.0
1.0,58713,1.0
0.0,32066,0.0
1.0,2993,1.0
0.0,49479,0.0
1.0,2223,1.0
1.0,36184,1.0
1.0,22365,1.0
1.0,17741,1.0
1.0,80961,1.0
0.0,83223,0.0
0.0,98147,0.0
0.0,40052,0.0
1.0,68073,1.0
0.0,81343,0.0
0.0,71815,0.0
0.0,79787,0.0
0.0,32288,0.0
1.0,65458,1.0
0.0,77567,0.0
0.0,89613,0.0
0.0,26554,0.0
1.0,18518,1.0
1.0,38810,1.0
0.0,66348,0.0
1.0,60916,1.0
1.0,13193,1.0
1.0,28310,1.0
0.0,44529,0.0
0.0,36766,0.0
0.0,5403,0.0
0.0,90831,0.0
1.0,76540,1.0
0.0,64220,0.0
0.0,8082,0.0
1.0,58878,1.0
1.0,24012,1.0
1.0,21000,1.0
0.0,10542,0.0
1.0,27927,1.0
1.0,11661,1.0
1.0,95304,1.0
1.0,60132,1.0
1.0,51376,1.0
0.0,21803,0.0
1.0,58392,1.0
1.0,32735,1.0
1.0,30795,1.0
0.0,30881,0.0
0.0,23149,0.0
1.0,44683,1.0
0.0,88701,0.0
1.0,89676,1.0
1.0,32325,1.0
1.0,10461,1.0
0.0,1406,0.0
1.0,59410,1.0
0.0,11583,0.0
1.0,97728,1.0
1.0,29993,1.0
1.0,62014,1.0
0.0,47266,0.0
0.0,20131,0.0
1.0,34516,1.0
0.0,30793,0.0
0.0,80226,0.0
1.0,19250,1.0
0.0,47232,0.0
1.0,52845,1.0
1.0,44964,1.0
0.0,13358,0.0
0.0,19542,0.0
0.0,15893,0.0
1.0,40877,1.0
1.0,61939,1.0
0.0,46675,0.0
0.0,91330,0.0
0.0,38590,0.0
0.0,83077,0.0
0.0,76546,0.0
1.0,85708,1.0
1.0,81376,1.0
0.0,5392,0.0
0.0,48270,0.0
0.0,24961,0.0
0.0,5442,0.0
1.0,57353,1.0
1.0,7981,1.0
0.0,37067,0.0
1.0,94929,1.0
1.0,67201,1.0
0.0,85568,0.0
0.0,53989,0.0
1.0,4420,1.0
1.0,90356,1.0
1.0,8237,1.0
0.0,80283,0.0
0.0,32419,0.0
1.0,79984,1.0
1.0,59608,1.0
1.0,99036,1.0
1.0,49575,1.0
1.0,26304,1.0
1.0,33354,1.0
1.0,94853,1.0
1.0,68276,1.0
1.0,14783,1.0
0.0,34185,0.0
1.0,42748,1.0
1.0,50564,1.0
0.0,1298,0.0
1.0,19378,1.0
1.0,61222,1.0
1.0,67086,1.0
1.0,6804,1.0
0.0,99582,0.0
1.0,95706,1.0
0.0,54150,0.0
0.0,28916,0.0
0.0,79913,0.0
1.0,17241,1.0
1.0,37278,1.0
1.0,10121,1.0
1.0,8809,1.0
1.0,71692,1.0
0.0,58230,0.0
0.0,56903,0.0
0.0,33854,0.0
0.0,68370,0.0
0.0,31833,0.0
0.0,18772,0.0
0.0,843,0.0
0.0,69563,0.0
1.0,51382,1.0
1.0,74138,1.0
0.0,78726,0.0
1.0,88259,1.0
1.0,97680,1.0
0.0,90148,0.0
0.0,65115,0.0
0.0,79054,0.0
0.0,76152,0.0
0.0,80965,0.0
0.0,20053,0.0
0.0,65259,0.0
1.0,56827,1.0
1.0,37162,1.0
0.0,80058,0.0
1.0,35981,1.0
1.0,35477,1.0
1.0,84120,1.0
1.0,38676,1.0
0.0,9707,0.0
1.0,6560,1.0
1.0,79903,1.0
0.0,10215,0.0
0.0,85296,0.0
1.0,81699,1.0
1.0,73409,1.0
0.0,95355,0.0
0.0,48045,0.0
0.0,51778,0.0
0.0,47256,0.0
1.0,64437,1.0
0.0,28821,0.0
0.0,10546,0.0
0.0,13945,0.0
1.0,22487,1.0
0.0,2691,0.0
1.0,35745,1.0
1.0,73129,1.0
1.0,38335,1.0
1.0,86882,1.0
1.0,95907,1.0
1.0,51959,1.0
1.0,42247,1.0
0.0,80681,0.0
0.0,56609,0.0
1.0,61291,1.0
0.0,84548,0.0
1.0,45444,1.0
1.0,10484,1.0
0.0,37540,0.0
1.0,98797,1.0
0.0,93791,0.0
1.0,18717,1.0
0.0,68702,0.0
0.0,44751,0.0
0.0,90942,0.0
0.0,72755,0.0
1.0,55806,1.0
1.0,2107,1.0
0.0,8208,0.0
1.0,24026,1.0
0.0,79809,0.0
0.0,90571,0.0
0.0,39152,0.0
1.0,21993,1.0
1.0,81092,1.0
1.0,83496,1.0
1.0,6467,1.0
1.0,80668,1.0
1.0,50326,1.0
1.0,78933,1.0
1.0,59067,1.0
1.0,56094,1.0
0.0,64721,0.0
1.0,42989,1.0
0.0,36697,0.0
0.0,67361,0.0
1.0,77784,1.0
1.0,56961,1.0
0.0,80678,0.0
0.0,52798,0.0
0.0,18903,0.0
0.0,77633,0.0
0.0,52358,0.0
1.0,63724,1.0
1.0,2071,1.0
0.0,20957,0.0
1.0,4612,1.0
1.0,75159,1.0
0.0,93596,0.0
1.0,42003,1.0
0.0,59079,0.0
1.0,93483,1.0
0.0,79683,0.0
0.0,86026,0.0
1.0,25876,1.0
1.0,63859,1.0
0.0,65533,0.0
1.0,78172,1.0
1.0,76958,1.0
1.0,69998,1.0
0.0,84986,0.0
1.0,62649,1.0
1.0,1280,1.0
1.0,26629,1.0
0.0,65587,0.0
1.0,79379,1.0
1.0,62703,1.0
1.0,86606,1.0
0.0,60138,0.0
0.0,67658,0.0
0.0,73123,0.0
1.0,41351,1.0
0.0,78983,0.0
0.0,67435,0.0
0.0,96657,0.0
1.0,14932,1.0
1.0,6441,1.0
0.0,37058,0.0
1.0,62827,1.0
0.0,80249,0.0
1.0,2789,1.0
0.0,24940,0.0
1.0,37286,1.0
0.0,49000,0.0
0.0,67663,0.0
1.0,47958,1.0
0.0,50097,0.0
0.0,81361,0.0
0.0,48484,0.0
1.0,69987,1.0
1.0,77480,1.0
0.0,83239,0.0
1.0,82044,1.0
0.0,64249,0.0
0.0,5400,0.0
0.0,41937,0.0
1.0,83294,1.0
0.0,63037,0.0
0.0,81109,0.0
1.0,56900,1.0
1.0,68151,1.0
0.0,9167,0.0
1.0,76369,1.0
1.0,80741,1.0
1.0,69076,1.0
0.0,46992,0.0
0.0,54218,0.0
0.0,54169,0.0
1.0,49576,1.0
0.0,14966,0.0
1.0,54277,1.0
1.0,71523,1.0
0.0,63079,0.0
1.0,84971,1.0
1.0,79752,1.0
1.0,90424,1.0
1.0,74972,1.0
0.0,35259,0.0
0.0,47505,0.0
1.0,92330,1.0
0.0,42400,0.0
0.0,25292,0.0
1.0,78681,1.0
1.0,55585,1.0
0.0,44349,0.0
1.0,34677,1.0
1.0,18181,1.0
0.0,25538,0.0
0.0,70659,0.0
1.0,87458,1.0
0.0,93225,0.0
0.0,56914,0.0
1.0,3666,1.0
1.0,26070,1.0
0.0,85704,0.0
1.0,43542,1.0
1.0,55654,1.0
0.0,85668,0.0
1.0,11015,1.0
0.0,55997,0.0
1.0,98382,1.0
0.0,40137,0.0
1.0,34350,1.0
1.0,70709,1.0
0.0,51256,0.0
0.0,91683,0.0
1.0,39818,1.0
0.0,6918,0.0
0.0,67020,0.0
0.0,61956,0.0
0.0,52556,0.0
1.0,23886,1.0
1.0,27185,1.0
1.0,85039,1.0
0.0,19554,0.0
0.0,89360,0.0
1.0,83584,1.0
0.0,43988,0.0
1.0,58876,1.0
0.0,73673,0.0
1.0,21907,1.0
1.0,62320,1.0
0.0,28498,0.0
1.0,98218,1.0
1.0,23372,1.0
1.0,29695,1.0
0.0,60839,0.0
1.0,10230,1.0
0.0,60501,0.0
0.0,99843,0.0
0.0,16489,0.0
1.0,51890,1.0
0.0,84257,0.0
0.0,62503,0.0
1.0,67456,1.0
1.0,33978,1.0
1.0,48892,1.0
0.0,29016,0.0
0.0,20958,0.0
0.0,77380,0.0
1.0,36631,1.0
0.0,66246,0.0
1.0,93845,1.0
0.0,31456,0.0
0.0,83509,0.0
1.0,42637,1.0
1.0,66959,1.0
1.0,91573,1.0
1.0,53321,1.0
1.0,25668,1.0
1.0,15475,1.0
0.0,61018,0.0
0.0,46570,0.0
1.0,86469,1.0
0.0,32094,0.0
1.0,83456,1.0
0.0,57721,0.0
1.0,25774,1.0
1.0,38618,1.0
0.0,96218,0.0
0.0,75037,0.0
0.0,72788,0.0
0.0,41029,0.0
1.0,79440,1.0
0.0,50478,0.0
0.0,11461,0.0
0.0,26054,0.0
0.0,4114,0.0
0.0,95309,0.0
0.0,89986,0.0
0.0,78804,0.0
1.0,6124,1.0
1.0,74298,1.0
1.0,67530,1.0
0.0,43598,0.0
0.0,78279,0.0
0.0,44691,0.0
1.0,29319,1.0
1.0,17749,1.0
1.0,93562,1.0
1.0,23086,1.0
1.0,31466,1.0
1.0,52918,1.0
1.0,79178,1.0
1.0,63952,1.0
0.0,15145,0.0
0.0,68669,0.0
1.0,66725,1.0
1.0,50583,1.0
0.0,97591,0.0
1.0,57185,1.0
0.0,24000,0.0
0.0,49467,0.0
1.0,63891,1.0
0.0,73461,0.0
1.0,38627,1.0
0.0,1664,0.0
0.0,38617,0.0
0.0,94063,0.0
0.0,43717,0.0
1.0,75197,1.0
1.0,74780,1.0
0.0,60593,0.0
0.0,73636,0.0
1.0,33694,1.0
0.0,78495,0.0
1.0,75705,1.0
0.0,56332,0.0
0.0,28947,0.0
1.0,48390,1.0
0.0,88986,0.0
0.0,68855,0.0
0.0,12497,0.0
1.0,10973,1.0
0.0,31145,0.0
0.0,40738,0.0
1.0,9215,1.0
1.0,53373,1.0
0.0,80891,0.0
0.0,4520,0.0
1.0,3649,1.0
0.0,99971,0.0
0.0,59511,0.0
0.0,34513,0.0
1.0,4791,1.0
0.0,55530,0.0
1.0,31261,1.0
0.0,49853,0.0
0.0,81877,0.0
0.0,52631,0.0
1.0,35675,1.0
0.0,20647,0.0
0.0,28682,0.0
1.0,35751,1.0
1.0,24247,1.0
0.0,55935,0.0
1.0,89450,1.0
0.0,22427,0.0
0.0,82080,0.0
0.0,55130,0.0
0.0,17145,0.0
0.0,45043,0.0
0.0,68786,0.0
1.0,86442,1.0
1.0,70794,1.0
1.0,83275,1.0
1.0,24418,1.0
0.0,44291,0.0
0.0,410,0.0
0.0,87814,0.0
0.0,69709,0.0
0.0,85278,0.0
1.0,85294,1.0
1.0,5834,1.0
1.0,12579,1.0
0.0,57938,0.0
0.0,21739,0.0
0.0,11703,0.0
1.0,53747,1.0
0.0,95647,0.0
0.0,87266,0.0
1.0,82209,1.0
0.0,17,0.0
1.0,8026,1.0
1.0,27083,1.0
0.0,36950,0.0
0.0,28861,0.0
1.0,42836,1.0
0.0,91762,0.0
0.0,94346,0.0
0.0,55399,0.0
1.0,90701,1.0
1.0,26659,1.0
0.0,1555,0.0
1.0,57467,1.0
0.0,68672,0.0
1.0,92266,1.0
0.0,49647,0.0
1.0,88813,1.0
1.0,61248,1.0
0.0,29036,0.0
1.0,734,1.0
0.0,93201,0.0
0.0,72074,0.0
0.0,74650,0.0
1.0,93570,1.0
0.0,28589,0.0
1.0,63197,1.0
1.0,39526,1.0
0.0,64855,0.0
1.0,34131,1.0
1.0,36002,1.0
0.0,99817,0.0
1.0,61317,1.0
0.0,648,0.0
1.0,47273,1.0
0.0,11469,0.0
0.0,10860,0.0
0.0,32674,0.0
0.0,53361,0.0
0.0,32681,0.0
1.0,14336,1.0
0.0,8110,0.0
1.0,50574,1.0
0.0,93406,0.0
1.0,92394,1.0
0.0,75834,0.0
0.0,41725,0.0
1.0,1361,1.0
0.0,46669,0.0
1.0,78429,1.0
1.0,73046,1.0
0.0,8105,0.0
0.0,89633,0.0
0.0,29046,0.0
0.0,91731,0.0
0.0,41229,0.0
0.0,83627,0.0
1.0,56737,1.0
1.0,74768,1.0
0.0,3047,0.0
0.0,21760,0.0
0.0,89190,0.0
0.0,49356,0.0
1.0,47133,1.0
0.0,68926,0.0
1.0,16877,1.0
0.0,31772,0.0
1.0,20389,1.0
0.0,5507,0.0
1.0,1093,1.0
0.0,1747,0.0
0.0,89275,0.0
0.0,55960,0.0
1.0,9939,1.0
0.0,65920,0.0
0.0,10010,0.0
0.0,97104,0.0
1.0,39451,1.0
1.0,36980,1.0
0.0,8159,0.0
0.0,86222,0.0
0.0,3360,0.0
1.0,17943,1.0
0.0,60842,0.0
0.0,55224,0.0
0.0,37835,0.0
0.0,38165,0.0
0.0,60374,0.0
1.0,34983,1.0
1.0,94996,1.0
0.0,74158,0.0
0.0,9209,0.0
1.0,52481,1.0
1.0,85148,1.0
1.0,80288,1.0
1.0,35651,1.0
0.0,8539,0.0
0.0,50573,0.0
0.0,13915,0.0
0.0,33935,0.0
0.0,83511,0.0
0.0,39077,0.0
1.0,69932,1.0
1.0,81768,1.0
1.0,4260,1.0
1.0,3426,1.0
0.0,58983,0.0
0.0,93997,0.0
0.0,94434,0.0
1.0,15906,1.0
0.0,91295,0.0
0.0,21142,0.0
0.0,97445,0.0
1.0,73505,1.0
1.0,83622,1.0
0.0,28225,0.0
1.0,93925,1.0
0.0,89754,0.0
0.0,62253,0.0
0.0,85415,0.0
1.0,38752,1.0
1.0,94487,1.0
1.0,56407,1.0
0.0,95415,0.0
0.0,55037,0.0
0.0,43543,0.0
0.0,73720,0.0
0.0,12905,0.0
1.0,84622,1.0
1.0,25558,1.0
1.0,95924,1.0
1.0,3043,1.0
0.0,23958,0.0
1.0,7946,1.0
1.0,81386,1.0
1.0,13109,1.0
0.0,98899,0.0
1.0,35198,1.0
1.0,2438,1.0
1.0,43220,1.0
0.0,39075,0.0
1.0,14593,1.0
0.0,72278,0.0
0.0,19042,0.0
1.0,96398,1.0
0.0,94808,0.0
0.0,38958,0.0
1.0,25666,1.0
1.0,36278,1.0
1.0,33688,1.0
1.0,42543,1.0
1.0,2238,1.0
0.0,55208,0.0
0.0,96232,0.0
0.0,80370,0.0
0.0,8546,0.0
1.0,62021,1.0
0.0,60941,0.0
1.0,12054,1.0
1.0,44175,1.0
0.0,28914,0.0
0.0,27732,0.0
1.0,69855,1.0
1.0,92778,1.0
1.0,31112,1.0
1.0,25220,1.0
1.0,34821,1.0
1.0,71861,1.0
0.0,94571,0.0
0.0,38732,0.0
1.0,77617,1.0
1.0,5501,1.0
0.0,87626,0.0
0.0,71516,0.0
1.0,76167,1.0
0.0,20207,0.0
0.0,80336,0.0
0.0,62641,0.0
1.0,77767,1.0
0.0,9445,0.0
1.0,94721,1.0
0.0,3595,0.0
1.0,43024,1.0
0.0,9242,0.0
0.0,90583,0.0
1.0,76688,1.0
1.0,82497,1.0
1.0,82580,1.0
0.0,74668,0.0
1.0,45843,1.0
0.0,78613,0.0
1.0,20706,1.0
1.0,69591,1.0
0.0,7644,0.0
1.0,58726,1.0
0.0,3321,0.0
1.0,22663,1.0
1.0,43083,1.0
0.0,38841,0.0
1.0,61312,1.0
0.0,86493,0.0
0.0,89900,0.0
1.0,38942,1.0
0.0,41359,0.0
1.0,4544,1.0
0.0,4138,0.0
0.0,44366,0.0
1.0,21032,1.0
1.0,90434,1.0
1.0,91655,1.0
1.0,81731,1.0
0.0,12771,0.0
0.0,4364,0.0
0.0,84594,0.0
0.0,44104,0.0
0.0,53631,0.0
1.0,92058,1.0
1.0,51956,1.0
1.0,98399,1.0
0.0,82438,0.0
0.0,53749,0.0
1.0,75965,1.0
1.0,53924,1.0
0.0,21596,0.0
1.0,93071,1.0
0.0,53886,0.0
1.0,76800,1.0
1.0,45088,1.0
0.0,66799,0.0
1.0,5251,1.0
1.0,51591,1.0
1.0,13553,1.0
0.0,57735,0.0
1.0,25951,1.0
1.0,66479,1.0
1.0,65662,1.0
1.0,3447,1.0
1.0,77871,1.0
1.0,56431,1.0
0.0,17724,0.0
0.0,13984,0.0
0.0,49135,0.0
0.0,10134,0.0
1.0,60185,1.0
1.0,64900,1.0
0.0,88630,0.0
1.0,50,1.0
0.0,55155,0.0
1.0,82211,1.0
1.0,87454,1.0
1.0,44632,1.0
1.0,42333,1.0
1.0,48323,1.0
0.0,61226,0.0
0.0,19356,0.0
1.0,78798,1.0
0.0,32051,0.0
0.0,99285,0.0
1.0,5201,1.0
0.0,60964,0.0
1.0,80675,1.0
0.0,75723,0.0
1.0,16113,1.0
0.0,34366,0.0
0.0,95039,0.0
0.0,28088,0.0
0.0,16657,0.0
0.0,92633,0.0
1.0,25922,1.0
0.0,86758,0.0
1.0,55799,1.0
0.0,96679,0.0
0.0,59288,0.0
1.0,63060,1.0
1.0,46034,1.0
1.0,38364,1.0
1.0,8329,1.0
1.0,13636,1.0
0.0,9816,0.0
1.0,50509,1.0
1.0,75374,1.0
0.0,16171,0.0
1.0,70203,1.0
0.0,69628,0.0
0.0,4968,0.0
0.0,97981,0.0
0.0,64933,0.0
1.0,56764,1.0
0.0,63761,0.0
0.0,12424,0.0
1.0,55366,1.0
1.0,31150,1.0
0.0,38527,0.0
0.0,24898,0.0
1.0,32310,1.0
1.0,3352,1.0
1.0,55666,1.0
0.0,35990,0.0
0.0,82906,0.0
0.0,42956,0.0
1.0,37840,1.0
1.0,700,1.0
1.0,83610,1.0
0.0,25136,0.0
1.0,93746,1.0
1.0,14751,1.0
1.0,85649,1.0
1.0,57352,1.0
0.0,68541,0.0
1.0,7519,1.0
0.0,29961,0.0
1.0,2968,1.0
0.0,55638,0.0
1.0,2851,1.0
1.0,36395,1.0
1.0,604,1.0
1.0,78439,1.0
0.0,56776,0.0
0.0,65448,0.0
0.0,82262,0.0
0.0,83186,0.0
1.0,63874,1.0
0.0,98369,0.0
1.0,55260,1.0
1.0,98588,1.0
1.0,55617,1.0
1.0,73251,1.0
0.0,6572,0.0
1.0,42826,1.0
1.0,16246,1.0
1.0,90233,1.0
0.0,95930,0.0
0.0,72135,0.0
1.0,11737,1.0
0.0,50979,0.0
0.0,12720,0.0
1.0,24310,1.0
0.0,7362,0.0
0.0,47434,0.0
1.0,89994,1.0
0.0,54191,0.0
1.0,49177,1.0
1.0,8667,1.0
0.0,98396,0.0
1.0,78555,1.0
0.0,7606,0.0
0.0,66569,0.0
0.0,36394,0.0
0.0,97552,0.0
1.0,11504,1.0
1.0,41108,1.0
0.0,51792,0.0
0.0,24921,0.0
0.0,32962,0.0
1.0,52820,1.0
1.0,67371,1.0
1.0,35555,1.0
0.0,7307,0.0
1.0,69043,1.0
1.0,92735,1.0
0.0,23845,0.0
1.0,27068,1.0
1.0,16818,1.0
0.0,82947,0.0
1.0,62483,1.0
0.0,37953,0.0
0.0,36940,0.0
0.0,20537,0.0
0.0,86766,0.0
1.0,72338,1.0
1.0,66485,1.0
0.0,95608,0.0
1.0,90243,1.0
1.0,56218,1.0
1.0,86645,1.0
0.0,91081,0.0
1.0,38476,1.0
1.0,33378,1.0
1.0,13512,1.0
1.0,73389,1.0
0.0,66041,0.0
1.0,36186,1.0
0.0,60446,0.0
0.0,93539,0.0
1.0,3981,1.0
1.0,30627,1.0
0.0,7608,0.0
1.0,62631,1.0
0.0,50209,0.0
1.0,43112,1.0
1.0,48772,1.0
0.0,39017,0.0
1.0,73276,1.0
0.0,12430,0.0
0.0,46276,0.0
0.0,44443,0.0
1.0,13051,1.0
0.0,52257,0.0
1.0,70269,1.0
0.0,29759,0.0
0.0,30329,0.0
0.0,27244,0.0
0.0,17386,0.0
1.0,69380,1.0
0.0,69321,0.0
1.0,95742,1.0
0.0,24681,0.0
0.0,41233,0.0
1.0,20469,1.0
0.0,18250,0.0
0.0,34762,0.0
0.0,20826,0.0
1.0,54404,1.0
1.0,46325,1.0
1.0,45846,1.0
0.0,6664,0.0
0.0,52130,0.0
0.0,53554,0.0
0.0,14167,0.0
0.0,5323,0.0
1.0,52,1.0
0.0,57053,0.0
0.0,6204,0.0
1.0,38855,1.0
0.0,52689,0.0
1.0,81419,1.0
0.0,81265,0.0
1.0,98008,1.0
1.0,35272,1.0
0.0,63920,0.0
0.0,62457,0.0
0.0,9319,0.0
0.0,79845,0.0
1.0,70000,1.0
1.0,30711,1.0
1.0,37163,1.0
1.0,95416,1.0
0.0,56910,0.0
0.0,19409,0.0
1.0,47634,1.0
1.0,71403,1.0
1.0,49823,1.0
0.0,8146,0.0
0.0,64974,0.0
0.0,28007,0.0
0.0,78929,0.0
1.0,25447,1.0
1.0,59733,1.0
1.0,1209,1.0
0.0,90315,0.0
1.0,2857,1.0
0.0,73054,0.0
0.0,55619,0.0
0.0,6598,0.0
1.0,97453,1.0
0.0,28449,0.0
0.0,44425,0.0
0.0,50463,0.0
0.0,53463,0.0
0.0,24516,0.0
0.0,76404,0.0
0.0,55099,0.0
0.0,69143,0.0
1.0,4653,1.0
1.0,85745,1.0
0.0,30174,0.0
1.0,74690,1.0
1.0,4478,1.0
1.0,63850,1.0
0.0,87443,0.0
1.0,57449,1.0
0.0,3838,0.0
0.0,96901,0.0
0.0,22072,0.0
0.0,21460,0.0
0.0,99306,0.0
0.0,58214,0.0
1.0,55229,1.0
1.0,40332,1.0
0.0,91218,0.0
0.0,33019,0.0
1.0,71519,1.0
0.0,8153,0.0
1.0,83388,1.0
1.0,65198,1.0
1.0,23023,1.0
0.0,52403,0.0
1.0,44567,1.0
1.0,31802,1.0
0.0,34588,0.0
0.0,5996,0.0
0.0,2054,0.0
1.0,85769,1.0
1.0,12168,1.0
1.0,72855,1.0
1.0,5268,1.0
1.0,59639,1.0
0.0,91662,0.0
0.0,75625,0.0
1.0,89992,1.0
1.0,14007,1.0
1.0,49370,1.0
0.0,60337,0.0
1.0,4085,1.0
1.0,559,1.0
1.0,86817,1.0
0.0,39925,0.0
0.0,41970,0.0
1.0,34380,1.0
0.0,46045,0.0
0.0,31072,0.0
1.0,81457,1.0
1.0,84084,1.0
0.0,58222,0.0
1.0,41002,1.0
0.0,2446,0.0
1.0,41189,1.0
0.0,35874,0.0
1.0,5451,1.0
0.0,34844,0.0
0.0,46448,0.0
1.0,45154,1.0
1.0,96614,1.0
0.0,88260,0.0
1.0,41144,1.0
0.0,30330,0.0
0.0,20599,0.0
0.0,21432,0.0
1.0,65537,1.0
1.0,64547,1.0
1.0,24977,1.0
0.0,99457,0.0
1.0,12081,1.0
1.0,98574,1.0
0.0,40885,0.0
1.0,24366,1.0
0.0,66174,0.0
0.0,97517,0.0
0.0,37364,0.0
1.0,28086,1.0
0.0,60355,0.0
0.0,16994,0.0
0.0,25751,0.0
1.0,62498,1.0
1.0,10414,1.0
0.0,50278,0.0
0.0,31205,0.0
0.0,15743,0.0
